File,Window_Sec,Window_Index,Binarization,LZC_Normalized,LZC_Custom,Variance,SNR,Binary_Balance
P002-1-trimmed.mat,45,3,mean,0.014080423092626287,0.00018286263756657516,0.08809819,-8.467743,0.46205555555555555
P002-1-trimmed.mat,45,3,adaptive,0.012617521992093686,0.00018286263756657516,0.08809819,-8.467743,0.43804444444444446
P002-1-trimmed.mat,45,4,median,0.008594543965629033,0.00018286263756657516,0.5147806,-2.5684614,0.4998888888888889
P002-1-trimmed.mat,45,4,mean,0.014994736280459163,0.00018286263756657516,0.5147806,-2.5684614,0.44083333333333335
P002-1-trimmed.mat,45,4,adaptive,0.005120153851864104,0.00018286263756657516,0.5147806,-2.5684614,0.3989111111111111
P002-1-trimmed.mat,60,0,median,0.0265744629364262,0.00014060562400225503,0.022882037,-17.231964,0.4996
P002-1-trimmed.mat,60,0,mean,0.026996279808432968,0.00014060562400225503,0.022882037,-17.231964,0.5021166666666667
P002-1-trimmed.mat,60,0,adaptive,0.030089603536482577,0.00014060562400225503,0.022882037,-17.231964,0.4751416666666667
P002-1-trimmed.mat,60,1,median,0.02151266047234502,0.00014060562400225503,0.019867435,-18.74612,0.4997916666666667
P002-1-trimmed.mat,60,1,mean,0.02404356170438561,0.00014060562400225503,0.019867435,-18.74612,0.486875
P002-1-trimmed.mat,60,1,adaptive,0.02038781548032698,0.00014060562400225503,0.019867435,-18.74612,0.465975
P002-1-trimmed.mat,60,2,median,0.0237623504563811,0.00014060562400225503,0.022319974,-17.417185,0.49974166666666664
P002-1-trimmed.mat,60,2,mean,0.021090843600338256,0.00014060562400225503,0.022319974,-17.417185,0.481
P002-1-trimmed.mat,60,2,adaptive,0.02544961794440816,0.00014060562400225503,0.022319974,-17.417185,0.45555833333333334
P002-1-trimmed.mat,60,3,median,0.017435097376279626,0.00014060562400225503,0.065400824,-10.380234,0.4998416666666667
P002-1-trimmed.mat,60,3,mean,0.017997519872288644,0.00014060562400225503,0.065400824,-10.380234,0.47085
P002-1-trimmed.mat,60,3,adaptive,0.017153886128275113,0.00014060562400225503,0.065400824,-10.380234,0.44388333333333335
P002-1-trimmed.mat,60,4,median,0.012092083664193932,0.00014060562400225503,0.34787843,-4.004015,0.49983333333333335
P002-1-trimmed.mat,60,4,mean,0.015044801768241288,0.00014060562400225503,0.34787843,-4.004015,0.41683333333333333
P002-1-trimmed.mat,60,4,adaptive,0.015466618640248054,0.00014060562400225503,0.34787843,-4.004015,0.34405
P002-1-trimmed.mat,90,0,median,0.019397374867768626,9.698687433884313e-05,0.03004053,-14.682515,0.4996888888888889
P002-1-trimmed.mat,90,0,mean,0.019397374867768626,9.698687433884313e-05,0.03004053,-14.682515,0.48885555555555554
P002-1-trimmed.mat,90,0,adaptive,0.01930038799342978,9.698687433884313e-05,0.03004053,-14.682515,0.4651888888888889
P002-1-trimmed.mat,90,1,median,0.02201602047491739,9.698687433884313e-05,0.044076253,-12.448475,0.49950555555555554
P002-1-trimmed.mat,90,1,mean,0.018330519250041352,9.698687433884313e-05,0.044076253,-12.448475,0.43805
P002-1-trimmed.mat,90,1,adaptive,0.02201602047491739,9.698687433884313e-05,0.044076253,-12.448475,0.41745
P002-1-trimmed.mat,90,2,median,0.030550865416735584,9.698687433884313e-05,0.028034,-15.547289,0.49990555555555555
P002-1-trimmed.mat,90,2,mean,0.03181169478314055,9.698687433884313e-05,0.028034,-15.547289,0.4676722222222222
P002-1-trimmed.mat,90,2,adaptive,0.028126193558264508,9.698687433884313e-05,0.028034,-15.547289,0.4409888888888889
P002-1-trimmed.mat,90,3,median,0.030259904793719056,9.698687433884313e-05,0.08152238,-8.944835,0.4996611111111111
P002-1-trimmed.mat,90,3,mean,0.02851414105561988,9.698687433884313e-05,0.08152238,-8.944835,0.37098888888888887
P002-1-trimmed.mat,90,3,adaptive,0.018524492998719038,9.698687433884313e-05,0.08152238,-8.944835,0.32051111111111114
P002-1-trimmed.mat,90,4,median,0.012996241161404978,9.698687433884313e-05,0.26566005,-4.642588,0.4999388888888889
P002-1-trimmed.mat,90,4,mean,0.014451044276487626,9.698687433884313e-05,0.26566005,-4.642588,0.39987222222222224
P002-1-trimmed.mat,90,4,adaptive,0.0204642304854959,9.698687433884313e-05,0.26566005,-4.642588,0.3451166666666667
P002-1-trimmed.mat,120,0,median,0.029415444073778704,7.446947866779418e-05,0.022916976,-17.185919,0.4994625
P002-1-trimmed.mat,120,0,mean,0.030755894689798998,7.446947866779418e-05,0.022916976,-17.185919,0.4829625
P002-1-trimmed.mat,120,0,adaptive,0.03083036416846679,7.446947866779418e-05,0.022916976,-17.185919,0.453525
P002-1-trimmed.mat,120,1,median,0.02100039298431796,7.446947866779418e-05,0.05059545,-11.858741,0.49998333333333334
P002-1-trimmed.mat,120,1,mean,0.01936206445362649,7.446947866779418e-05,0.05059545,-11.858741,0.467925
P002-1-trimmed.mat,120,1,adaptive,0.0192131254962909,7.446947866779418e-05,0.05059545,-11.858741,0.43387916666666665
P002-1-trimmed.mat,120,2,median,0.0243515195243687,7.446947866779418e-05,0.027615009,-15.699208,0.4999
P002-1-trimmed.mat,120,2,mean,0.025021744832378845,7.446947866779418e-05,0.027615009,-15.699208,0.480225
P002-1-trimmed.mat,120,2,adaptive,0.026064317533727965,7.446947866779418e-05,0.027615009,-15.699208,0.4557583333333333
P002-1-trimmed.mat,120,3,median,0.024500458481704287,7.446947866779418e-05,0.027368806,-15.777414,0.49987916666666665
P002-1-trimmed.mat,120,3,mean,0.027702646064419436,7.446947866779418e-05,0.027368806,-15.777414,0.47705416666666667
P002-1-trimmed.mat,120,3,adaptive,0.029043096680439733,7.446947866779418e-05,0.027368806,-15.777414,0.4509958333333333
P002-1-trimmed.mat,120,4,median,0.026734542841738113,7.446947866779418e-05,0.022161763,-17.496107,0.4999625
P002-1-trimmed.mat,120,4,mean,0.026287725969731345,7.446947866779418e-05,0.022161763,-17.496107,0.4881083333333333
P002-1-trimmed.mat,120,4,adaptive,0.027181359713744878,7.446947866779418e-05,0.022161763,-17.496107,0.46216666666666667
P002-1-trimmed.mat,180,0,median,0.028711880370431632,5.127121494719934e-05,0.023359131,-17.04594,0.4998416666666667
P002-1-trimmed.mat,180,0,mean,0.03045510167863641,5.127121494719934e-05,0.023359131,-17.04594,0.48079444444444447
P002-1-trimmed.mat,180,0,adaptive,0.030557644108530808,5.127121494719934e-05,0.023359131,-17.04594,0.45221944444444445
P002-1-trimmed.mat,180,1,median,0.020764842053615732,5.127121494719934e-05,0.04061438,-12.928835,0.4996305555555556
P002-1-trimmed.mat,180,1,mean,0.020764842053615732,5.127121494719934e-05,0.04061438,-12.928835,0.4996305555555556
P002-1-trimmed.mat,180,1,adaptive,0.022456792146873312,5.127121494719934e-05,0.04061438,-12.928835,0.46695555555555557
P002-1-trimmed.mat,180,2,median,0.02727628635191005,5.127121494719934e-05,0.027122114,-15.812324,0.4995833333333333
P002-1-trimmed.mat,180,2,mean,0.0311728986878972,5.127121494719934e-05,0.027122114,-15.812324,0.472375
P002-1-trimmed.mat,180,2,adaptive,0.029737304669375617,5.127121494719934e-05,0.027122114,-15.812324,0.442625
P002-1-trimmed.mat,180,3,median,0.0232771315860285,5.127121494719934e-05,0.023079704,-17.111979,0.49955
P002-1-trimmed.mat,180,3,mean,0.02255933457676771,5.127121494719934e-05,0.023079704,-17.111979,0.4922972222222222
P002-1-trimmed.mat,180,3,adaptive,0.024251284670025287,5.127121494719934e-05,0.023079704,-17.111979,0.4655361111111111
P002-1-trimmed.mat,180,4,median,0.02409747102518369,5.127121494719934e-05,0.25475976,-4.7067823,0.499875
P002-1-trimmed.mat,180,4,mean,0.01707331457741738,5.127121494719934e-05,0.25475976,-4.7067823,0.3160611111111111
P002-1-trimmed.mat,180,4,adaptive,0.0077419534570271,5.127121494719934e-05,0.25475976,-4.7067823,0.26755277777777775
P002-1-trimmed.mat,240,0,median,0.02512424843436024,3.9318072667230427e-05,0.056666106,-10.808918,0.49994791666666666
P002-1-trimmed.mat,240,0,mean,0.029803099081760664,3.9318072667230427e-05,0.056666106,-10.808918,0.44700625
P002-1-trimmed.mat,240,0,adaptive,0.022332665274986882,3.9318072667230427e-05,0.056666106,-10.808918,0.400125
P002-1-trimmed.mat,240,1,median,0.026185836396375464,3.9318072667230427e-05,0.026344491,-16.052792,0.49966041666666666
P002-1-trimmed.mat,240,1,mean,0.028191058102404215,3.9318072667230427e-05,0.026344491,-16.052792,0.4768375
P002-1-trimmed.mat,240,1,adaptive,0.02870219304707821,3.9318072667230427e-05,0.026344491,-16.052792,0.44898125
P002-1-trimmed.mat,240,2,median,0.029488554500422818,3.9318072667230427e-05,0.10810829,-7.6526766,0.4997
P002-1-trimmed.mat,240,2,mean,0.022332665274986882,3.9318072667230427e-05,0.10810829,-7.6526766,0.37496875
P002-1-trimmed.mat,240,2,adaptive,0.02146766767630781,3.9318072667230427e-05,0.10810829,-7.6526766,0.32619791666666664
P002-1-trimmed.mat,240,3,median,0.017024725464910774,3.9318072667230427e-05,0.063073345,-10.400273,0.4996875
P002-1-trimmed.mat,240,3,mean,0.016670862810905702,3.9318072667230427e-05,0.063073345,-10.400273,0.45769166666666666
P002-1-trimmed.mat,240,3,adaptive,0.01737858811891585,3.9318072667230427e-05,0.063073345,-10.400273,0.4263875
P002-1-trimmed.mat,240,4,median,0.013486098924860036,3.9318072667230427e-05,0.14785536,-6.5675154,0.4999416666666667
P002-1-trimmed.mat,240,4,mean,0.014980185686214792,3.9318072667230427e-05,0.14785536,-6.5675154,0.41143958333333336
P002-1-trimmed.mat,240,4,adaptive,0.013446780852192806,3.9318072667230427e-05,0.14785536,-6.5675154,0.3729395833333333
P002-1-trimmed.mat,300,0,median,0.02434515477349202,3.199100495859661e-05,0.050318133,-11.508032,0.49942
P002-1-trimmed.mat,300,0,mean,0.02962367059166046,3.199100495859661e-05,0.050318133,-11.508032,0.4598466666666667
P002-1-trimmed.mat,300,0,adaptive,0.027320318234641504,3.199100495859661e-05,0.050318133,-11.508032,0.409505
P002-1-trimmed.mat,300,1,median,0.01311631203302461,3.199100495859661e-05,0.12765732,-7.132906,0.49999
P002-1-trimmed.mat,300,1,mean,0.01650735855863585,3.199100495859661e-05,0.12765732,-7.132906,0.41495333333333334
P002-1-trimmed.mat,300,1,adaptive,0.01650735855863585,3.199100495859661e-05,0.12765732,-7.132906,0.37679833333333335
P002-1-trimmed.mat,300,2,median,0.02680846215530396,3.199100495859661e-05,0.025135705,-16.44454,0.499455
P002-1-trimmed.mat,300,2,mean,0.027352309239600102,3.199100495859661e-05,0.025135705,-16.44454,0.479765
P002-1-trimmed.mat,300,2,adaptive,0.028599958432985368,3.199100495859661e-05,0.025135705,-16.44454,0.453045
P002-1-trimmed.mat,300,3,median,0.018554782875986033,3.199100495859661e-05,0.14487444,-6.7858562,0.4998
P002-1-trimmed.mat,300,3,mean,0.016123466499132693,3.199100495859661e-05,0.14487444,-6.7858562,0.39376666666666665
P002-1-trimmed.mat,300,3,adaptive,0.014172015196658299,3.199100495859661e-05,0.14487444,-6.7858562,0.351435
P002-1-trimmed.mat,300,4,median,0.024952983867705357,3.199100495859661e-05,0.1437116,-6.904869,0.4996366666666667
P002-1-trimmed.mat,300,4,mean,0.014651880271037247,3.199100495859661e-05,0.1437116,-6.904869,0.37407666666666667
P002-1-trimmed.mat,300,4,adaptive,0.01621943951400848,3.199100495859661e-05,0.1437116,-6.904869,0.33866833333333335
P002-2-trimmed.mat,2,0,median,0.05384602928097939,0.002991446071165522,0.026341578,-11.303664,0.4995
P002-2-trimmed.mat,2,0,mean,0.04786313713864835,0.002991446071165522,0.026341578,-11.303664,0.4575
P002-2-trimmed.mat,2,0,adaptive,0.04786313713864835,0.002991446071165522,0.026341578,-11.303664,0.4195
P002-2-trimmed.mat,2,1,median,0.029914460711655218,0.002991446071165522,0.057331104,-6.889463,0.5
P002-2-trimmed.mat,2,1,mean,0.008974338213496564,0.002991446071165522,0.057331104,-6.889463,0.416
P002-2-trimmed.mat,2,1,adaptive,0.01794867642699313,0.002991446071165522,0.057331104,-6.889463,0.409
P002-2-trimmed.mat,2,2,median,0.17350387212760027,0.002991446071165522,0.051951297,-8.563971,0.49625
P002-2-trimmed.mat,2,2,mean,0.014957230355827609,0.002991446071165522,0.051951297,-8.563971,0.2545
P002-2-trimmed.mat,2,2,adaptive,0.014957230355827609,0.002991446071165522,0.051951297,-8.563971,0.2435
P002-2-trimmed.mat,2,3,median,0.13461507320244848,0.002991446071165522,0.052070398,-7.3645535,0.4985
P002-2-trimmed.mat,2,3,mean,0.026923014640489695,0.002991446071165522,0.052070398,-7.3645535,0.576
P002-2-trimmed.mat,2,3,adaptive,0.12863218106011742,0.002991446071165522,0.052070398,-7.3645535,0.48225
P002-2-trimmed.mat,2,4,median,0.04487169106748282,0.002991446071165522,0.016123798,-17.282084,0.49975
P002-2-trimmed.mat,2,4,mean,0.03589735285398626,0.002991446071165522,0.016123798,-17.282084,0.378
P002-2-trimmed.mat,2,4,adaptive,0.029914460711655218,0.002991446071165522,0.016123798,-17.282084,0.36425
P002-2-trimmed.mat,4,0,median,0.025931568569324173,0.0016207230355827608,0.044474836,-9.231025,0.499375
P002-2-trimmed.mat,4,0,mean,0.006482892142331043,0.0016207230355827608,0.044474836,-9.231025,0.4015
P002-2-trimmed.mat,4,0,adaptive,0.006482892142331043,0.0016207230355827608,0.044474836,-9.231025,0.391125
P002-2-trimmed.mat,4,1,median,0.01944867642699313,0.0016207230355827608,0.36156324,-1.617026,0.499875
P002-2-trimmed.mat,4,1,mean,0.008103615177913805,0.0016207230355827608,0.36156324,-1.617026,0.445375
P002-2-trimmed.mat,4,1,adaptive,0.011345061249079327,0.0016207230355827608,0.36156324,-1.617026,0.4385
P002-2-trimmed.mat,4,2,median,0.01782795339141037,0.0016207230355827608,0.015081237,-14.14797,0.5
P002-2-trimmed.mat,4,2,mean,0.012965784284662087,0.0016207230355827608,0.015081237,-14.14797,0.522625
P002-2-trimmed.mat,4,2,adaptive,0.014586507320244848,0.0016207230355827608,0.015081237,-14.14797,0.51525
P002-2-trimmed.mat,4,3,median,0.014586507320244848,0.0016207230355827608,0.30291098,-3.8922677,0.5
P002-2-trimmed.mat,4,3,mean,0.021069399462575893,0.0016207230355827608,0.30291098,-3.8922677,0.447125
P002-2-trimmed.mat,4,3,adaptive,0.0048621691067482825,0.0016207230355827608,0.30291098,-3.8922677,0.425625
P002-2-trimmed.mat,4,4,median,0.03241446071165522,0.0016207230355827608,0.033894952,-8.405553,0.5
P002-2-trimmed.mat,4,4,mean,0.05510458320981387,0.0016207230355827608,0.033894952,-8.405553,0.663125
P002-2-trimmed.mat,4,4,adaptive,0.0372766298184035,0.0016207230355827608,0.033894952,-8.405553,0.616875
P002-2-trimmed.mat,10,0,median,0.03143296723500879,0.0007143856189774725,0.3715409,-2.8912446,0.4996
P002-2-trimmed.mat,10,0,mean,0.02286033980727912,0.0007143856189774725,0.3715409,-2.8912446,0.28445
P002-2-trimmed.mat,10,0,adaptive,0.017859640474436812,0.0007143856189774725,0.3715409,-2.8912446,0.21
P002-2-trimmed.mat,10,1,median,0.02428911104523406,0.0007143856189774725,0.13040636,-4.3079066,0.49995
P002-2-trimmed.mat,10,1,mean,0.017145254855459337,0.0007143856189774725,0.13040636,-4.3079066,0.42295
P002-2-trimmed.mat,10,1,adaptive,0.015002097998526922,0.0007143856189774725,0.13040636,-4.3079066,0.401
P002-2-trimmed.mat,10,2,median,0.022145954188301644,0.0007143856189774725,0.045913875,-8.632112,0.49985
P002-2-trimmed.mat,10,2,mean,0.013573326760571975,0.0007143856189774725,0.045913875,-8.632112,0.4772
P002-2-trimmed.mat,10,2,adaptive,0.01214455552261703,0.0007143856189774725,0.045913875,-8.632112,0.4679
P002-2-trimmed.mat,10,3,median,0.034290509710918675,0.0007143856189774725,0.2468,-3.599394,0.49965
P002-2-trimmed.mat,10,3,mean,0.025003496664211537,0.0007143856189774725,0.2468,-3.599394,0.43505
P002-2-trimmed.mat,10,3,adaptive,0.007858241808752197,0.0007143856189774725,0.2468,-3.599394,0.3587
P002-2-trimmed.mat,10,4,median,0.04071998028171593,0.0007143856189774725,0.04431512,-7.6900563,0.49935
P002-2-trimmed.mat,10,4,mean,0.02286033980727912,0.0007143856189774725,0.04431512,-7.6900563,0.5933
P002-2-trimmed.mat,10,4,adaptive,0.027861039140121426,0.0007143856189774725,0.04431512,-7.6900563,0.56635
P002-2-trimmed.mat,20,0,median,0.011465784284662087,0.00038219280948873624,0.24764058,-2.7960498,0.499875
P002-2-trimmed.mat,20,0,mean,0.01108359147517335,0.00038219280948873624,0.24764058,-2.7960498,0.397875
P002-2-trimmed.mat,20,0,adaptive,0.01643429080801566,0.00038219280948873624,0.24764058,-2.7960498,0.35945
P002-2-trimmed.mat,20,1,median,0.027517882283189007,0.00038219280948873624,0.031182367,-9.895285,0.499925
P002-2-trimmed.mat,20,1,mean,0.02025621890290302,0.00038219280948873624,0.031182367,-9.895285,0.462325
P002-2-trimmed.mat,20,1,adaptive,0.018727447664948077,0.00038219280948873624,0.031182367,-9.895285,0.4366
P002-2-trimmed.mat,20,2,median,0.01414113395108324,0.00038219280948873624,0.57911366,-2.064538,0.4998
P002-2-trimmed.mat,20,2,mean,0.0038219280948873623,0.00038219280948873624,0.57911366,-2.064538,0.3689
P002-2-trimmed.mat,20,2,adaptive,0.00305754247590989,0.00038219280948873624,0.57911366,-2.064538,0.359425
P002-2-trimmed.mat,20,3,median,0.016816483617504395,0.00038219280948873624,0.112062015,-4.9124436,0.499775
P002-2-trimmed.mat,20,3,mean,0.015669905189038186,0.00038219280948873624,0.112062015,-4.9124436,0.504725
P002-2-trimmed.mat,20,3,adaptive,0.010319205856195878,0.00038219280948873624,0.112062015,-4.9124436,0.472875
P002-2-trimmed.mat,20,4,median,0.04242340185324972,0.00038219280948873624,0.14164144,-5.415028,0.49895
P002-2-trimmed.mat,20,4,mean,0.014523326760571977,0.00038219280948873624,0.14164144,-5.415028,0.45035
P002-2-trimmed.mat,20,4,adaptive,0.027517882283189007,0.00038219280948873624,0.14164144,-5.415028,0.414575
P002-2-trimmed.mat,30,0,median,0.012698139904216484,0.00026454458133784344,0.05164749,-8.235507,0.49995
P002-2-trimmed.mat,30,0,mean,0.008200882021473146,0.00026454458133784344,0.05164749,-8.235507,0.4752
P002-2-trimmed.mat,30,0,adaptive,0.00925906034682452,0.00026454458133784344,0.05164749,-8.235507,0.4668333333333333
P002-2-trimmed.mat,30,1,median,0.006878159114783929,0.00026454458133784344,0.7792797,-1.4053401,0.4998666666666667
P002-2-trimmed.mat,30,1,mean,0.0026454458133784342,0.00026454458133784344,0.7792797,-1.4053401,0.3735
P002-2-trimmed.mat,30,1,adaptive,0.004497257882743339,0.00026454458133784344,0.7792797,-1.4053401,0.3662666666666667
P002-2-trimmed.mat,30,2,median,0.05476072833693359,0.00026454458133784344,0.10849265,-5.1011806,0.49933333333333335
P002-2-trimmed.mat,30,2,mean,0.02857081478448709,0.00026454458133784344,0.10849265,-5.1011806,0.36141666666666666
P002-2-trimmed.mat,30,2,adaptive,0.0505280150355281,0.00026454458133784344,0.10849265,-5.1011806,0.27485
P002-2-trimmed.mat,30,3,median,0.018782665274986884,0.00026454458133784344,0.060501523,-7.2142534,0.49993333333333334
P002-2-trimmed.mat,30,3,mean,0.017459942368297666,0.00026454458133784344,0.060501523,-7.2142534,0.5226
P002-2-trimmed.mat,30,3,adaptive,0.01931175443766257,0.00026454458133784344,0.060501523,-7.2142534,0.4980833333333333
P002-2-trimmed.mat,30,4,median,0.01851812069364904,0.00026454458133784344,0.08481246,-5.9993277,0.49995
P002-2-trimmed.mat,30,4,mean,0.01851812069364904,0.00026454458133784344,0.08481246,-5.9993277,0.42311666666666664
P002-2-trimmed.mat,30,4,adaptive,0.011110872416189424,0.00026454458133784344,0.08481246,-5.9993277,0.40121666666666667
P002-2-trimmed.mat,45,0,median,0.009325994515895332,0.00018286263756657516,0.06914903,-6.8667464,0.49994444444444447
P002-2-trimmed.mat,45,0,mean,0.010788895616427934,0.00018286263756657516,0.06914903,-6.8667464,0.47565555555555555
P002-2-trimmed.mat,45,0,adaptive,0.013897560455059712,0.00018286263756657516,0.06914903,-6.8667464,0.45135555555555557
P002-2-trimmed.mat,45,1,median,0.019932027494756692,0.00018286263756657516,0.037372082,-9.78537,0.49985555555555555
P002-2-trimmed.mat,45,1,mean,0.02029775276988984,0.00018286263756657516,0.037372082,-9.78537,0.4495777777777778
P002-2-trimmed.mat,45,1,adaptive,0.02029775276988984,0.00018286263756657516,0.037372082,-9.78537,0.4231111111111111
P002-2-trimmed.mat,45,2,median,0.009325994515895332,0.00018286263756657516,0.4363649,-2.0226288,0.4999777777777778
P002-2-trimmed.mat,45,2,mean,0.0073145055026630065,0.00018286263756657516,0.4363649,-2.0226288,0.3968
P002-2-trimmed.mat,45,2,adaptive,0.00676591758996328,0.00018286263756657516,0.4363649,-2.0226288,0.3804888888888889
P002-2-trimmed.mat,45,3,median,0.009874582428595059,0.00018286263756657516,0.69240457,-1.5048547,0.4998888888888889
P002-2-trimmed.mat,45,3,mean,0.004571565939164379,0.00018286263756657516,0.69240457,-1.5048547,0.38716666666666666
P002-2-trimmed.mat,45,3,adaptive,0.005120153851864104,0.00018286263756657516,0.69240457,-1.5048547,0.36865555555555557
P002-2-trimmed.mat,45,4,median,0.034012450587382975,0.00018286263756657516,0.08877125,-5.3588915,0.4993888888888889
P002-2-trimmed.mat,45,4,mean,0.03181809893658408,0.00018286263756657516,0.08877125,-5.3588915,0.48706666666666665
P002-2-trimmed.mat,45,4,adaptive,0.021394928595289294,0.00018286263756657516,0.08877125,-5.3588915,0.4335111111111111
P002-2-trimmed.mat,60,0,median,0.024746589824396887,0.00014060562400225503,0.041314565,-9.606599,0.49954166666666666
P002-2-trimmed.mat,60,0,mean,0.017153886128275113,0.00014060562400225503,0.041314565,-9.606599,0.423975
P002-2-trimmed.mat,60,0,adaptive,0.012513900536200698,0.00014060562400225503,0.041314565,-9.606599,0.40615
P002-2-trimmed.mat,60,1,median,0.037119884736595325,0.00014060562400225503,0.08511563,-5.7884684,0.49909166666666666
P002-2-trimmed.mat,60,1,mean,0.017716308624284135,0.00014060562400225503,0.08511563,-5.7884684,0.39879166666666666
P002-2-trimmed.mat,60,1,adaptive,0.01982539298431796,0.00014060562400225503,0.08511563,-5.7884684,0.36711666666666665
P002-2-trimmed.mat,60,2,median,0.025309012320405905,0.00014060562400225503,0.041224103,-9.6144495,0.4998916666666667
P002-2-trimmed.mat,60,2,mean,0.016029041136257072,0.00014060562400225503,0.041224103,-9.6144495,0.425675
P002-2-trimmed.mat,60,2,adaptive,0.013076323032209718,0.00014060562400225503,0.041224103,-9.6144495,0.40771666666666667
P002-2-trimmed.mat,60,3,median,0.024746589824396887,0.00014060562400225503,0.27226737,-3.1810434,0.4995833333333333
P002-2-trimmed.mat,60,3,mean,0.014904196144239034,0.00014060562400225503,0.27226737,-3.1810434,0.31578333333333336
P002-2-trimmed.mat,60,3,adaptive,0.009279971184148831,0.00014060562400225503,0.27226737,-3.1810434,0.2835416666666667
P002-2-trimmed.mat,60,4,median,0.02488719544839914,0.00014060562400225503,0.04938881,-7.4612613,0.49946666666666667
P002-2-trimmed.mat,60,4,mean,0.015466618640248054,0.00014060562400225503,0.04938881,-7.4612613,0.6115
P002-2-trimmed.mat,60,4,adaptive,0.020528421104329234,0.00014060562400225503,0.04938881,-7.4612613,0.5823583333333333
P002-2-trimmed.mat,90,0,median,0.005722225585991745,9.698687433884313e-05,1.1758398,-1.3252193,0.49998333333333334
P002-2-trimmed.mat,90,0,mean,0.0032975537275206665,9.698687433884313e-05,1.1758398,-1.3252193,0.43856666666666666
P002-2-trimmed.mat,90,0,adaptive,0.003491527476198353,9.698687433884313e-05,1.1758398,-1.3252193,0.42538888888888887
P002-2-trimmed.mat,90,1,median,0.015129952396859528,9.698687433884313e-05,0.056782715,-7.494452,0.4998611111111111
P002-2-trimmed.mat,90,1,mean,0.012608293664049607,9.698687433884313e-05,0.056782715,-7.494452,0.5189222222222222
P002-2-trimmed.mat,90,1,adaptive,0.014063096779132254,9.698687433884313e-05,0.056782715,-7.494452,0.49788333333333334
P002-2-trimmed.mat,90,2,median,0.011250477423305802,9.698687433884313e-05,0.07688989,-6.291381,0.49990555555555555
P002-2-trimmed.mat,90,2,mean,0.013384188658760352,9.698687433884313e-05,0.07688989,-6.291381,0.5298777777777778
P002-2-trimmed.mat,90,2,adaptive,0.011153490548966959,9.698687433884313e-05,0.07688989,-6.291381,0.5097166666666667
P002-2-trimmed.mat,90,3,median,0.02007628298814053,9.698687433884313e-05,0.15970385,-4.3402863,0.4999277777777778
P002-2-trimmed.mat,90,3,mean,0.019688335490785153,9.698687433884313e-05,0.15970385,-4.3402863,0.40654444444444443
P002-2-trimmed.mat,90,3,adaptive,0.0317147079088017,9.698687433884313e-05,0.15970385,-4.3402863,0.31805555555555554
P002-2-trimmed.mat,90,4,median,0.030259904793719056,9.698687433884313e-05,0.059993703,-7.0215244,0.49998333333333334
P002-2-trimmed.mat,90,4,mean,0.028999075427314096,9.698687433884313e-05,0.059993703,-7.0215244,0.42595
P002-2-trimmed.mat,90,4,adaptive,0.018718466747396724,9.698687433884313e-05,0.059993703,-7.0215244,0.3898888888888889
P002-2-trimmed.mat,120,0,median,0.01705351061492487,7.446947866779418e-05,0.7366926,-1.6518567,0.49974166666666664
P002-2-trimmed.mat,120,0,mean,0.002755370710708385,7.446947866779418e-05,0.7366926,-1.6518567,0.3725375
P002-2-trimmed.mat,120,0,adaptive,0.005212863506745593,7.446947866779418e-05,0.7366926,-1.6518567,0.36230416666666665
P002-2-trimmed.mat,120,1,median,0.01831949175227737,7.446947866779418e-05,0.10169621,-5.2356944,0.49967083333333334
P002-2-trimmed.mat,120,1,mean,0.019808881325633253,7.446947866779418e-05,0.10169621,-5.2356944,0.4423125
P002-2-trimmed.mat,120,1,adaptive,0.024872805875043258,7.446947866779418e-05,0.10169621,-5.2356944,0.3941208333333333
P002-2-trimmed.mat,120,2,median,0.014298139904216483,7.446947866779418e-05,0.070283905,-6.5493364,0.49979583333333333
P002-2-trimmed.mat,120,2,mean,0.012734280852192805,7.446947866779418e-05,0.070283905,-6.5493364,0.5463875
P002-2-trimmed.mat,120,2,adaptive,0.01459601781888766,7.446947866779418e-05,0.070283905,-6.5493364,0.52295
P002-2-trimmed.mat,120,3,median,0.013330036681535158,7.446947866779418e-05,0.42998013,-2.36718,0.49980416666666666
P002-2-trimmed.mat,120,3,mean,0.01742585800826384,7.446947866779418e-05,0.42998013,-2.36718,0.3577666666666667
P002-2-trimmed.mat,120,3,adaptive,0.01571305999890457,7.446947866779418e-05,0.42998013,-2.36718,0.28315
P002-2-trimmed.mat,120,4,median,0.027479237628416055,7.446947866779418e-05,0.35532188,-2.5361607,0.499875
P002-2-trimmed.mat,120,4,mean,0.008415051089460742,7.446947866779418e-05,0.35532188,-2.5361607,0.3203166666666667
P002-2-trimmed.mat,120,4,adaptive,0.009010806918803096,7.446947866779418e-05,0.35532188,-2.5361607,0.2932916666666667
P002-2-trimmed.mat,180,0,median,0.016714416072786984,5.127121494719934e-05,0.82296276,-1.7098807,0.4998222222222222
P002-2-trimmed.mat,180,0,mean,0.005947460933875124,5.127121494719934e-05,0.82296276,-1.7098807,0.3725861111111111
P002-2-trimmed.mat,180,0,adaptive,0.0026661031772543657,5.127121494719934e-05,0.82296276,-1.7098807,0.35020555555555555
P002-2-trimmed.mat,180,1,median,0.023020775511292505,5.127121494719934e-05,0.06265832,-6.7544227,0.5
P002-2-trimmed.mat,180,1,mean,0.01876526467067496,5.127121494719934e-05,0.06265832,-6.7544227,0.4589388888888889
